case,n,m,r,threads,version,best,average,worst
21,1000,100,100,6,6,1715318,1918298,2258630
21,1000,100,100,6,7,12514,13126,14034
21,1000,100,100,6,8,1746613,2055934,2442848
21,1000,100,100,6,9,1775470,2040192,2719293
21,1000,100,100,6,10,1719526,1947689,2402965
21,1000,100,100,6,11,1752410,2020973,2548336
21,1000,100,100,6,12,1701470,1926827,2208672
21,1000,100,100,6,13,62655,70251,78593
21,1000,100,100,6,14,12768,14183,16448
21,1000,100,100,6,15,12782,14070,15723
21,1000,100,100,6,16,12043,13583,14773
21,1000,100,100,6,17,11875,14301,15182
21,1000,100,100,7,0,33735,38826,43605
21,1000,100,100,7,1,10979,11948,12777
21,1000,100,100,7,2,8346,11476,12619
21,1000,100,100,7,3,1876568,2391352,4586823
21,1000,100,100,7,4,1783098,2150025,3252240
21,1000,100,100,7,5,9351,10799,11574
21,1000,100,100,7,6,1862279,2073115,2428001
21,1000,100,100,7,7,10803,11416,12636
21,1000,100,100,7,8,1835608,2269090,4486827
21,1000,100,100,7,9,1846456,2122844,2757516
21,1000,100,100,7,10,1853366,2135401,2560189
21,1000,100,100,7,11,1843171,2328472,4696411
21,1000,100,100,7,12,1807895,2065377,2423725
21,1000,100,100,7,13,71127,75407,79519
21,1000,100,100,7,14,12020,12434,13054
21,1000,100,100,7,15,11465,12845,15079
21,1000,100,100,7,16,11554,12199,12931
21,1000,100,100,7,17,11968,12720,13507
21,1000,100,100,8,0,35407,41695,48436
21,1000,100,100,8,1,10174,10775,11510
21,1000,100,100,8,2,10083,10745,11459
21,1000,100,100,8,3,2559611,3171276,5636550
21,1000,100,100,8,4,2151150,2826685,6170687
21,1000,100,100,8,5,9433,9830,10471
21,1000,100,100,8,6,2529379,3124221,3826335
21,1000,100,100,8,7,9800,10602,11229
21,1000,100,100,8,8,2407364,2912069,3236048
21,1000,100,100,8,9,2453895,3210515,6316366
21,1000,100,100,8,10,2436827,3048873,6116155
21,1000,100,100,8,11,2377989,2910173,3465891
21,1000,100,100,8,12,2398065,3226177,5300999
21,1000,100,100,8,13,75391,83502,118199
21,1000,100,100,8,14,10688,11441,11956
21,1000,100,100,8,15,10795,11993,12386
21,1000,100,100,8,16,10735,11357,12193
21,1000,100,100,8,17,11333,11899,12498
21,1000,100,100,9,0,34289,40849,49049
21,1000,100,100,9,1,8898,9522,10257
21,1000,100,100,9,2,8717,9606,10563
21,1000,100,100,9,3,3332220,4332368,6006967
21,1000,100,100,9,4,3360683,4869211,9188602
21,1000,100,100,9,5,8545,10410,16884
21,1000,100,100,9,6,3615652,4512118,6462930
21,1000,100,100,9,7,8941,10642,20315
21,1000,100,100,9,8,3321966,4320048,6280118
21,1000,100,100,9,9,3582443,4486170,6715096
21,1000,100,100,9,10,3366168,3949486,4479240
21,1000,100,100,9,11,3411029,4629071,6556791
21,1000,100,100,9,12,3404899,3967942,4646613
21,1000,100,100,9,13,78464,82060,85494
21,1000,100,100,9,14,9694,10375,11499
21,1000,100,100,9,15,9884,10465,11206
21,1000,100,100,9,16,9439,10380,12399
21,1000,100,100,9,17,10206,11010,14248
21,1000,100,100,10,0,36550,41513,45062
21,1000,100,100,10,1,8051,10307,16247
21,1000,100,100,10,2,8081,9500,15031
21,1000,100,100,10,3,3831445,5011975,6542285
21,1000,100,100,10,4,3706548,4482627,6124887
21,1000,100,100,10,5,7923,8886,14359
21,1000,100,100,10,6,4046293,4799253,6013390
21,1000,100,100,10,7,8572,9329,13380
21,1000,100,100,10,8,3856768,5516817,7799627
21,1000,100,100,10,9,3929029,5029730,6733222
21,1000,100,100,10,10,3736683,4867113,6529051
21,1000,100,100,10,11,3670226,4519184,5315202
21,1000,100,100,10,12,3874072,6082613,9269484
21,1000,100,100,10,13,82401,89278,111303
21,1000,100,100,10,14,9174,10937,16380
21,1000,100,100,10,15,9612,10739,17096
21,1000,100,100,10,16,9022,10171,16500
21,1000,100,100,10,17,9223,10646,15764
21,1000,100,100,11,0,37663,42576,48567
21,1000,100,100,11,1,7475,10286,14158
21,1000,100,100,11,2,7703,10285,14087
21,1000,100,100,11,3,3865687,5900902,10321808
21,1000,100,100,11,4,4088673,6699780,10973242
21,1000,100,100,11,5,7256,9527,13173
21,1000,100,100,11,6,3982001,6760863,9674937
21,1000,100,100,11,7,7726,10277,14506
21,1000,100,100,11,8,3863419,5495259,7402176
21,1000,100,100,11,9,4984151,6769492,9713717
21,1000,100,100,11,10,3832334,6365917,9536447
21,1000,100,100,11,11,3986598,6278959,11478713
21,1000,100,100,11,12,5405892,7358666,9709943
21,1000,100,100,11,13,84370,98743,115219
21,1000,100,100,11,14,8749,11611,15122
21,1000,100,100,11,15,8991,11558,15647
21,1000,100,100,11,16,8161,10762,16821
21,1000,100,100,11,17,8829,12651,18088
21,1000,100,100,12,0,36809,41166,49695
21,1000,100,100,12,1,7335,12950,27480
21,1000,100,100,12,2,7375,10525,14095
21,1000,100,100,12,3,2571444,6773623,12140598
21,1000,100,100,12,4,2800515,6691013,13902470
21,1000,100,100,12,5,6594,9802,12879
21,1000,100,100,12,6,2651201,6687265,9432546
21,1000,100,100,12,7,7144,10996,18814
21,1000,100,100,12,8,2506685,7304279,14121941
21,1000,100,100,12,9,2563700,6590874,11521090
21,1000,100,100,12,10,2587647,6382619,12921563
21,1000,100,100,12,11,2497457,5208485,10129236
21,1000,100,100,12,12,2881444,7601101,16790664
21,1000,100,100,12,13,89475,107197,121580
21,1000,100,100,12,14,7967,11828,15486
21,1000,100,100,12,15,8399,11960,14413
21,1000,100,100,12,16,29249,31529,35335
21,1000,100,100,12,17,6948,10883,14120
